respondent_id,year,org_encouragement,org_preparedness,policy_suits_me,choice_autonomy
2021_164,2021,,,Strongly agree,Neither agree nor disagree
2021_165,2021,,,Somewhat agree,Somewhat disagree
2021_166,2021,,,Strongly agree,Strongly agree
2021_167,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_168,2021,,,Somewhat agree,Somewhat agree
2021_169,2021,,,Somewhat agree,Somewhat agree
2021_170,2021,,,Somewhat disagree,Strongly disagree
2021_171,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_172,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_173,2021,,,Strongly disagree,Strongly disagree
2021_174,2021,,,Somewhat agree,Somewhat agree
2021_175,2021,,,Neither agree nor disagree,Somewhat agree
2021_176,2021,,,Somewhat agree,Somewhat agree
2021_177,2021,,,Strongly disagree,Strongly agree
2021_178,2021,,,Somewhat agree,Somewhat agree
2021_179,2021,,,Somewhat agree,Neither agree nor disagree
2021_180,2021,,,Strongly agree,Strongly agree
2021_181,2021,,,Somewhat agree,Somewhat agree
2021_182,2021,,,Strongly disagree,Strongly disagree
2021_183,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_184,2021,,,Strongly agree,Somewhat disagree
2021_185,2021,,,Somewhat agree,Somewhat agree
2021_186,2021,,,Neither agree nor disagree,Strongly disagree
2021_187,2021,,,Strongly disagree,Strongly disagree
2021_188,2021,,,Strongly agree,Strongly disagree
2021_189,2021,,,Strongly agree,Somewhat agree
2021_190,2021,,,Strongly disagree,Strongly disagree
2021_191,2021,,,Somewhat agree,Strongly agree
2021_192,2021,,,Strongly agree,Somewhat agree
2021_193,2021,,,Neither agree nor disagree,Somewhat disagree
2021_194,2021,,,Somewhat disagree,Neither agree nor disagree
2021_195,2021,,,Strongly disagree,Strongly disagree
2021_196,2021,,,Somewhat agree,Somewhat agree
2021_197,2021,,,Strongly agree,Strongly agree
2021_198,2021,,,Strongly agree,Strongly agree
2021_199,2021,,,Somewhat agree,Neither agree nor disagree
2021_200,2021,,,Somewhat disagree,Neither agree nor disagree
2021_201,2021,,,Somewhat agree,Somewhat agree
2021_202,2021,,,Strongly agree,Strongly agree
2021_203,2021,,,Strongly agree,Strongly agree
2021_204,2021,,,Strongly agree,Strongly agree
2021_205,2021,,,Neither agree nor disagree,Somewhat disagree
2021_206,2021,,,Strongly agree,Somewhat agree
2021_207,2021,,,Somewhat agree,Somewhat agree
2021_208,2021,,,Somewhat agree,Strongly agree
2021_209,2021,,,Neither agree nor disagree,Somewhat agree
2021_210,2021,,,Strongly disagree,Somewhat disagree
2021_211,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_212,2021,,,Somewhat agree,Neither agree nor disagree
2021_213,2021,,,Somewhat disagree,Somewhat disagree
2021_214,2021,,,Strongly agree,Strongly agree
2021_215,2021,,,Strongly agree,Strongly agree
2021_216,2021,,,Strongly disagree,Somewhat disagree
2021_217,2021,,,Strongly agree,Somewhat agree
2021_218,2021,,,Neither agree nor disagree,Somewhat agree
2021_219,2021,,,Somewhat agree,Somewhat disagree
2021_220,2021,,,Somewhat agree,Somewhat agree
2021_221,2021,,,Somewhat disagree,Strongly disagree
2021_222,2021,,,Strongly agree,Neither agree nor disagree
2021_223,2021,,,Strongly disagree,Somewhat agree
2021_224,2021,,,Strongly agree,Strongly agree
2021_225,2021,,,Strongly agree,Somewhat agree
2021_226,2021,,,Strongly agree,Strongly agree
2021_227,2021,,,Somewhat agree,Somewhat disagree
2021_228,2021,,,Somewhat agree,Somewhat agree
2021_229,2021,,,Strongly agree,Somewhat agree
2021_230,2021,,,Neither agree nor disagree,Somewhat agree
2021_231,2021,,,Neither agree nor disagree,Strongly disagree
2021_232,2021,,,Strongly agree,Strongly agree
2021_233,2021,,,Somewhat agree,Strongly agree
2021_234,2021,,,Somewhat agree,Somewhat disagree
2021_235,2021,,,Somewhat disagree,Somewhat disagree
2021_236,2021,,,Strongly agree,Strongly agree
2021_237,2021,,,Strongly agree,Neither agree nor disagree
2021_238,2021,,,Strongly agree,Somewhat agree
2021_239,2021,,,Somewhat disagree,Somewhat disagree
2021_240,2021,,,Somewhat agree,Somewhat agree
2021_241,2021,,,Somewhat disagree,Strongly disagree
2021_242,2021,,,Somewhat disagree,Somewhat disagree
2021_243,2021,,,Somewhat agree,Strongly agree
2021_244,2021,,,Neither agree nor disagree,Strongly disagree
2021_245,2021,,,Neither agree nor disagree,Somewhat agree
2021_246,2021,,,Somewhat agree,Strongly agree
2021_247,2021,,,Somewhat agree,Somewhat disagree
2021_248,2021,,,Somewhat agree,Somewhat agree
2021_249,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_250,2021,,,Neither agree nor disagree,Somewhat agree
2021_251,2021,,,Strongly agree,Somewhat agree
2021_252,2021,,,Somewhat agree,Strongly agree
2021_253,2021,,,Strongly agree,Strongly agree
2021_254,2021,,,Somewhat agree,Strongly agree
2021_255,2021,,,Strongly agree,Strongly disagree
2021_256,2021,,,Somewhat agree,Somewhat agree
2021_257,2021,,,Somewhat agree,Somewhat disagree
2021_258,2021,,,Strongly agree,Strongly agree
2021_259,2021,,,Somewhat agree,Strongly agree
2021_260,2021,,,Strongly agree,Strongly agree
2021_261,2021,,,Strongly agree,Somewhat agree
2021_262,2021,,,Somewhat agree,Somewhat agree
2021_263,2021,,,Strongly agree,Neither agree nor disagree
2021_264,2021,,,Strongly agree,Somewhat disagree
2021_265,2021,,,Somewhat agree,Strongly disagree
2021_266,2021,,,Somewhat agree,Somewhat disagree
2021_267,2021,,,Strongly agree,Strongly agree
2021_268,2021,,,Somewhat agree,Somewhat agree
2021_269,2021,,,Somewhat disagree,Strongly disagree
2021_270,2021,,,Somewhat agree,Strongly agree
2021_271,2021,,,Somewhat disagree,Somewhat disagree
2021_272,2021,,,Somewhat agree,Strongly agree
2021_273,2021,,,Neither agree nor disagree,Strongly disagree
2021_274,2021,,,Somewhat agree,Neither agree nor disagree
2021_275,2021,,,Strongly agree,Somewhat disagree
2021_276,2021,,,Strongly agree,Strongly disagree
2021_277,2021,,,Strongly agree,Strongly agree
2021_278,2021,,,Somewhat disagree,Strongly disagree
2021_279,2021,,,Strongly agree,Strongly agree
2021_280,2021,,,Neither agree nor disagree,Strongly disagree
2021_281,2021,,,Somewhat agree,Somewhat agree
2021_282,2021,,,Somewhat agree,Strongly agree
2021_283,2021,,,Strongly agree,Strongly agree
2021_284,2021,,,Somewhat agree,Neither agree nor disagree
2021_285,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_286,2021,,,Somewhat agree,Somewhat disagree
2021_287,2021,,,Neither agree nor disagree,Strongly disagree
2021_288,2021,,,Strongly agree,Strongly agree
2021_289,2021,,,Strongly agree,Strongly agree
2021_290,2021,,,Strongly agree,Neither agree nor disagree
2021_291,2021,,,Strongly agree,Somewhat agree
2021_292,2021,,,Strongly agree,Somewhat agree
2021_293,2021,,,Strongly disagree,Strongly disagree
2021_294,2021,,,Strongly agree,Somewhat agree
2021_295,2021,,,Strongly agree,Strongly agree
2021_296,2021,,,Somewhat agree,Somewhat agree
2021_297,2021,,,Strongly agree,Strongly agree
2021_298,2021,,,Strongly agree,Strongly agree
2021_299,2021,,,Strongly agree,Strongly agree
2021_300,2021,,,Strongly disagree,Strongly disagree
2021_301,2021,,,Strongly disagree,Strongly disagree
2021_302,2021,,,Strongly agree,Strongly agree
2021_303,2021,,,Somewhat agree,Strongly disagree
2021_304,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_305,2021,,,Strongly agree,Strongly agree
2021_306,2021,,,Somewhat agree,Somewhat agree
2021_307,2021,,,Somewhat agree,Somewhat agree
2021_308,2021,,,Strongly agree,Somewhat agree
2021_309,2021,,,Neither agree nor disagree,Strongly disagree
2021_310,2021,,,Somewhat disagree,Somewhat disagree
2021_311,2021,,,Neither agree nor disagree,Somewhat disagree
2021_312,2021,,,Strongly agree,Strongly agree
2021_313,2021,,,Somewhat disagree,Strongly agree
2021_314,2021,,,Neither agree nor disagree,Strongly disagree
2021_315,2021,,,Strongly agree,Somewhat agree
2021_316,2021,,,Somewhat disagree,Somewhat disagree
2021_317,2021,,,Somewhat agree,Somewhat agree
2021_318,2021,,,Somewhat agree,Strongly agree
2021_319,2021,,,Somewhat agree,Somewhat agree
2021_320,2021,,,Strongly agree,Somewhat agree
2021_321,2021,,,Somewhat agree,Somewhat agree
2021_322,2021,,,Somewhat agree,Somewhat agree
2021_323,2021,,,Somewhat agree,Somewhat agree
2021_324,2021,,,Somewhat agree,Somewhat agree
2021_325,2021,,,Strongly agree,Somewhat agree
2021_326,2021,,,Somewhat agree,Somewhat agree
2021_327,2021,,,Strongly agree,Somewhat agree
2021_328,2021,,,Strongly agree,Somewhat agree
2021_329,2021,,,Strongly agree,Neither agree nor disagree
2021_330,2021,,,Somewhat agree,Somewhat agree
2021_331,2021,,,Strongly agree,Somewhat agree
2021_332,2021,,,Strongly agree,Strongly agree
2021_333,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_334,2021,,,Somewhat agree,Strongly agree
2021_335,2021,,,Somewhat disagree,Somewhat agree
2021_336,2021,,,Somewhat agree,Strongly agree
2021_337,2021,,,Strongly agree,Strongly disagree
2021_338,2021,,,Neither agree nor disagree,Somewhat agree
2021_339,2021,,,Strongly agree,Strongly agree
2021_340,2021,,,Strongly agree,Strongly agree
2021_341,2021,,,Neither agree nor disagree,Somewhat agree
2021_342,2021,,,Strongly agree,Strongly agree
2021_343,2021,,,Somewhat agree,Somewhat agree
2021_344,2021,,,Somewhat agree,Neither agree nor disagree
2021_345,2021,,,Somewhat agree,Somewhat agree
2021_346,2021,,,Strongly agree,Strongly agree
2021_347,2021,,,Somewhat agree,Somewhat agree
2021_348,2021,,,Somewhat agree,Neither agree nor disagree
2021_349,2021,,,Strongly agree,Strongly agree
2021_350,2021,,,Strongly agree,Somewhat agree
2021_351,2021,,,Strongly agree,Strongly agree
2021_352,2021,,,Strongly agree,Somewhat disagree
2021_353,2021,,,Strongly agree,Strongly agree
2021_354,2021,,,Neither agree nor disagree,Somewhat agree
2021_355,2021,,,Strongly agree,Somewhat agree
2021_356,2021,,,Strongly agree,Somewhat agree
2021_357,2021,,,Somewhat agree,Somewhat agree
2021_358,2021,,,Somewhat disagree,Strongly disagree
2021_359,2021,,,Somewhat agree,Somewhat agree
2021_360,2021,,,Neither agree nor disagree,Strongly disagree
2021_361,2021,,,Neither agree nor disagree,Somewhat agree
2021_362,2021,,,Neither agree nor disagree,Somewhat agree
2021_363,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_364,2021,,,Somewhat agree,Somewhat agree
2021_365,2021,,,Somewhat agree,Somewhat agree
2021_366,2021,,,Somewhat agree,Somewhat agree
2021_367,2021,,,Somewhat agree,Strongly agree
2021_368,2021,,,Strongly agree,Strongly agree
2021_369,2021,,,Somewhat agree,Strongly agree
2021_370,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_371,2021,,,Somewhat agree,Somewhat agree
2021_372,2021,,,Strongly agree,Strongly disagree
2021_373,2021,,,Somewhat agree,Somewhat agree
2021_374,2021,,,Strongly disagree,Strongly disagree
2021_375,2021,,,Neither agree nor disagree,Strongly disagree
2021_376,2021,,,Somewhat disagree,Neither agree nor disagree
2021_377,2021,,,Neither agree nor disagree,Somewhat agree
2021_378,2021,,,Strongly agree,Somewhat agree
2021_379,2021,,,Strongly agree,Somewhat agree
2021_380,2021,,,Strongly agree,Neither agree nor disagree
2021_381,2021,,,Somewhat agree,Strongly disagree
2021_382,2021,,,Somewhat agree,Strongly agree
2021_383,2021,,,Somewhat disagree,Neither agree nor disagree
2021_384,2021,,,Neither agree nor disagree,Somewhat agree
2021_385,2021,,,Neither agree nor disagree,Strongly agree
2021_386,2021,,,Somewhat agree,Somewhat agree
2021_387,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_388,2021,,,Strongly agree,Somewhat agree
2021_389,2021,,,Strongly agree,Somewhat agree
2021_390,2021,,,Somewhat agree,Somewhat agree
2021_391,2021,,,Somewhat agree,Somewhat disagree
2021_392,2021,,,Somewhat agree,Somewhat agree
2021_393,2021,,,Somewhat agree,Somewhat agree
2021_394,2021,,,Neither agree nor disagree,Somewhat agree
2021_395,2021,,,Neither agree nor disagree,Somewhat agree
2021_396,2021,,,Somewhat agree,Somewhat disagree
2021_397,2021,,,Strongly agree,Strongly agree
2021_398,2021,,,Neither agree nor disagree,Somewhat disagree
2021_399,2021,,,Strongly agree,Strongly agree
2021_400,2021,,,Neither agree nor disagree,Somewhat agree
2021_401,2021,,,Strongly agree,Strongly agree
2021_402,2021,,,Strongly agree,Strongly agree
2021_403,2021,,,Strongly agree,Strongly agree
2021_404,2021,,,Strongly agree,Strongly agree
2021_405,2021,,,Strongly agree,Strongly agree
2021_406,2021,,,Strongly agree,Somewhat disagree
2021_407,2021,,,Somewhat agree,Somewhat agree
2021_408,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_409,2021,,,Somewhat disagree,Somewhat agree
2021_410,2021,,,Strongly agree,Somewhat agree
2021_411,2021,,,Somewhat agree,Somewhat agree
2021_412,2021,,,Neither agree nor disagree,Strongly disagree
2021_413,2021,,,Strongly disagree,Strongly disagree
2021_414,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_415,2021,,,Somewhat agree,Somewhat agree
2021_416,2021,,,Neither agree nor disagree,Strongly disagree
2021_417,2021,,,Somewhat agree,Somewhat agree
2021_418,2021,,,Neither agree nor disagree,Strongly disagree
2021_419,2021,,,Somewhat agree,Strongly agree
2021_420,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_421,2021,,,Somewhat agree,Somewhat agree
2021_422,2021,,,Somewhat agree,Somewhat agree
2021_423,2021,,,Somewhat agree,Strongly agree
2021_424,2021,,,Somewhat disagree,Somewhat disagree
2021_425,2021,,,Somewhat agree,Somewhat agree
2021_426,2021,,,Somewhat agree,Somewhat agree
2021_427,2021,,,Somewhat agree,Somewhat agree
2021_428,2021,,,Strongly agree,Somewhat agree
2021_429,2021,,,Strongly disagree,Neither agree nor disagree
2021_430,2021,,,Somewhat agree,Strongly disagree
2021_431,2021,,,Strongly disagree,Strongly disagree
2021_432,2021,,,Strongly agree,Somewhat agree
2021_433,2021,,,Strongly agree,Somewhat agree
2021_434,2021,,,Somewhat agree,Somewhat agree
2021_435,2021,,,Somewhat agree,Somewhat agree
2021_436,2021,,,Strongly agree,Somewhat agree
2021_437,2021,,,Somewhat agree,Somewhat agree
2021_438,2021,,,Strongly agree,Somewhat agree
2021_439,2021,,,Somewhat agree,Neither agree nor disagree
2021_440,2021,,,Somewhat disagree,Somewhat agree
2021_441,2021,,,Strongly agree,Somewhat agree
2021_442,2021,,,Somewhat agree,Strongly disagree
2021_443,2021,,,Somewhat agree,Strongly disagree
2021_444,2021,,,Neither agree nor disagree,Somewhat agree
2021_445,2021,,,Somewhat agree,Strongly disagree
2021_446,2021,,,Somewhat agree,Neither agree nor disagree
2021_447,2021,,,Somewhat agree,Somewhat disagree
2021_448,2021,,,Somewhat agree,Strongly agree
2021_449,2021,,,Strongly disagree,Strongly disagree
2021_450,2021,,,Somewhat agree,Strongly agree
2021_451,2021,,,Strongly agree,Strongly agree
2021_452,2021,,,Somewhat agree,Somewhat disagree
2021_453,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_454,2021,,,Somewhat agree,Somewhat agree
2021_455,2021,,,Strongly agree,Strongly agree
2021_456,2021,,,Strongly agree,Strongly agree
2021_457,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_458,2021,,,Somewhat agree,Somewhat agree
2021_459,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_460,2021,,,Somewhat agree,Strongly disagree
2021_461,2021,,,Strongly disagree,Strongly disagree
2021_462,2021,,,Neither agree nor disagree,Strongly disagree
2021_463,2021,,,Somewhat agree,Somewhat disagree
2021_464,2021,,,Strongly disagree,Somewhat disagree
2021_465,2021,,,Neither agree nor disagree,Somewhat disagree
2021_466,2021,,,Neither agree nor disagree,Somewhat agree
2021_467,2021,,,Somewhat agree,Somewhat agree
2021_468,2021,,,Strongly agree,Strongly agree
2021_469,2021,,,Strongly agree,Strongly disagree
2021_470,2021,,,Somewhat agree,Somewhat agree
2021_471,2021,,,Somewhat agree,Neither agree nor disagree
2021_472,2021,,,Strongly agree,Strongly agree
2021_473,2021,,,Somewhat agree,Neither agree nor disagree
2021_474,2021,,,Somewhat disagree,Strongly disagree
2021_475,2021,,,Strongly agree,Strongly agree
2021_476,2021,,,Somewhat agree,Somewhat agree
2021_477,2021,,,Somewhat agree,Neither agree nor disagree
2021_478,2021,,,Strongly agree,Somewhat agree
2021_479,2021,,,Strongly agree,Somewhat agree
2021_480,2021,,,Strongly agree,Somewhat agree
2021_481,2021,,,Somewhat agree,Neither agree nor disagree
2021_482,2021,,,Strongly agree,Strongly agree
2021_483,2021,,,Neither agree nor disagree,Somewhat agree
2021_484,2021,,,Somewhat disagree,Somewhat disagree
2021_485,2021,,,Somewhat agree,Somewhat agree
2021_486,2021,,,Somewhat agree,Somewhat agree
2021_487,2021,,,Somewhat agree,Neither agree nor disagree
2021_488,2021,,,Somewhat agree,Somewhat agree
2021_489,2021,,,Somewhat agree,Strongly disagree
2021_490,2021,,,Strongly agree,Strongly agree
2021_491,2021,,,Strongly agree,Strongly agree
2021_492,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_493,2021,,,Strongly agree,Somewhat agree
2021_494,2021,,,Somewhat agree,Somewhat agree
2021_495,2021,,,Somewhat agree,Strongly disagree
2021_496,2021,,,Somewhat agree,Somewhat agree
2021_497,2021,,,Somewhat agree,Somewhat agree
2021_498,2021,,,Neither agree nor disagree,Strongly disagree
2021_499,2021,,,Somewhat agree,Somewhat agree
2021_500,2021,,,Somewhat disagree,Neither agree nor disagree
2021_501,2021,,,Strongly agree,Strongly agree
2021_502,2021,,,Strongly agree,Strongly agree
2021_503,2021,,,Somewhat agree,Strongly disagree
2021_504,2021,,,Somewhat agree,Strongly agree
2021_505,2021,,,Somewhat disagree,Somewhat agree
2021_506,2021,,,Somewhat agree,Somewhat agree
2021_507,2021,,,Somewhat agree,Somewhat agree
2021_508,2021,,,Somewhat agree,Somewhat agree
2021_509,2021,,,Neither agree nor disagree,Somewhat agree
2021_510,2021,,,Strongly agree,Strongly agree
2021_511,2021,,,Neither agree nor disagree,Strongly agree
2021_512,2021,,,Somewhat agree,Neither agree nor disagree
2021_513,2021,,,Somewhat agree,Neither agree nor disagree
2021_514,2021,,,Somewhat agree,Strongly agree
2021_515,2021,,,Strongly agree,Somewhat agree
2021_516,2021,,,Strongly agree,Somewhat agree
2021_517,2021,,,Somewhat agree,Neither agree nor disagree
2021_518,2021,,,Somewhat agree,Neither agree nor disagree
2021_519,2021,,,Somewhat disagree,Strongly disagree
2021_520,2021,,,Somewhat agree,Neither agree nor disagree
2021_521,2021,,,Somewhat agree,Strongly agree
2021_522,2021,,,Somewhat agree,Somewhat agree
2021_523,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_524,2021,,,Strongly agree,Strongly disagree
2021_525,2021,,,Strongly agree,Strongly agree
2021_526,2021,,,Somewhat disagree,Somewhat agree
2021_527,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_528,2021,,,Somewhat disagree,Somewhat disagree
2021_529,2021,,,Neither agree nor disagree,Somewhat agree
2021_530,2021,,,Strongly agree,Strongly disagree
2021_531,2021,,,Neither agree nor disagree,Strongly disagree
2021_532,2021,,,Strongly agree,Somewhat agree
2021_533,2021,,,Somewhat disagree,Somewhat disagree
2021_534,2021,,,Somewhat agree,Neither agree nor disagree
2021_535,2021,,,Strongly agree,Somewhat agree
2021_536,2021,,,Strongly agree,Strongly agree
2021_537,2021,,,Strongly agree,Somewhat agree
2021_538,2021,,,Neither agree nor disagree,Strongly disagree
2021_539,2021,,,Strongly agree,Neither agree nor disagree
2021_540,2021,,,Neither agree nor disagree,Somewhat disagree
2021_541,2021,,,Somewhat agree,Somewhat agree
2021_542,2021,,,Somewhat agree,Somewhat agree
2021_543,2021,,,Somewhat disagree,Somewhat disagree
2021_544,2021,,,Neither agree nor disagree,Somewhat agree
2021_545,2021,,,Somewhat agree,Neither agree nor disagree
2021_546,2021,,,Neither agree nor disagree,Somewhat disagree
2021_547,2021,,,Somewhat agree,Somewhat agree
2021_548,2021,,,Strongly agree,Somewhat agree
2021_549,2021,,,Strongly agree,Strongly agree
2021_550,2021,,,Strongly agree,Somewhat agree
2021_551,2021,,,Strongly agree,Strongly agree
2021_552,2021,,,Neither agree nor disagree,Strongly disagree
2021_553,2021,,,Somewhat disagree,Somewhat agree
2021_554,2021,,,Somewhat disagree,Neither agree nor disagree
2021_555,2021,,,Somewhat agree,Somewhat agree
2021_556,2021,,,Somewhat agree,Somewhat agree
2021_557,2021,,,Somewhat agree,Somewhat agree
2021_558,2021,,,Somewhat agree,Neither agree nor disagree
2021_559,2021,,,Strongly agree,Strongly agree
2021_560,2021,,,Somewhat agree,Somewhat disagree
2021_561,2021,,,Strongly agree,Strongly agree
2021_562,2021,,,Strongly agree,Somewhat agree
2021_563,2021,,,Neither agree nor disagree,Strongly disagree
2021_564,2021,,,Somewhat agree,Neither agree nor disagree
2021_565,2021,,,Strongly agree,Somewhat agree
2021_566,2021,,,Somewhat agree,Somewhat agree
2021_567,2021,,,Somewhat agree,Strongly agree
2021_568,2021,,,Somewhat agree,Somewhat agree
2021_569,2021,,,Strongly agree,Strongly agree
2021_570,2021,,,Neither agree nor disagree,Strongly disagree
2021_571,2021,,,Somewhat disagree,Somewhat disagree
2021_572,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_573,2021,,,Somewhat agree,Somewhat agree
2021_574,2021,,,Strongly disagree,Somewhat disagree
2021_575,2021,,,Somewhat agree,Somewhat agree
2021_576,2021,,,Strongly disagree,Strongly disagree
2021_577,2021,,,Strongly disagree,Strongly disagree
2021_578,2021,,,Strongly agree,Strongly disagree
2021_579,2021,,,Strongly agree,Somewhat agree
2021_580,2021,,,Somewhat agree,Neither agree nor disagree
2021_581,2021,,,Somewhat agree,Somewhat agree
2021_582,2021,,,Strongly agree,Somewhat disagree
2021_583,2021,,,Somewhat agree,Somewhat disagree
2021_584,2021,,,Somewhat disagree,Somewhat disagree
2021_585,2021,,,Strongly agree,Strongly agree
2021_586,2021,,,Strongly disagree,Strongly disagree
2021_587,2021,,,Somewhat agree,Neither agree nor disagree
2021_588,2021,,,Strongly agree,Somewhat agree
2021_589,2021,,,Neither agree nor disagree,Somewhat agree
2021_590,2021,,,Somewhat agree,Neither agree nor disagree
2021_591,2021,,,Somewhat agree,Somewhat agree
2021_592,2021,,,Strongly agree,Somewhat agree
2021_593,2021,,,Somewhat agree,Somewhat agree
2021_594,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_595,2021,,,Strongly disagree,Strongly disagree
2021_596,2021,,,Strongly agree,Strongly agree
2021_597,2021,,,Somewhat agree,Neither agree nor disagree
2021_598,2021,,,Strongly agree,Strongly agree
2021_599,2021,,,Somewhat agree,Neither agree nor disagree
2021_600,2021,,,Somewhat disagree,Strongly agree
2021_601,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_602,2021,,,Somewhat agree,Somewhat agree
2021_603,2021,,,Neither agree nor disagree,Somewhat disagree
2021_604,2021,,,Somewhat agree,Strongly agree
2021_605,2021,,,Somewhat agree,Somewhat agree
2021_606,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_607,2021,,,Strongly agree,Somewhat disagree
2021_608,2021,,,Neither agree nor disagree,Strongly disagree
2021_609,2021,,,Strongly agree,Strongly agree
2021_610,2021,,,Somewhat agree,Somewhat agree
2021_611,2021,,,Somewhat agree,Somewhat agree
2021_612,2021,,,Strongly agree,Neither agree nor disagree
2021_613,2021,,,Somewhat agree,Somewhat agree
2021_614,2021,,,Strongly agree,Somewhat agree
2021_615,2021,,,Somewhat agree,Somewhat agree
2021_616,2021,,,Somewhat agree,Somewhat agree
2021_617,2021,,,Somewhat agree,Somewhat agree
2021_618,2021,,,Strongly agree,Somewhat disagree
2021_619,2021,,,Neither agree nor disagree,Strongly agree
2021_620,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_621,2021,,,Somewhat disagree,Somewhat disagree
2021_622,2021,,,Strongly agree,Strongly agree
2021_623,2021,,,Somewhat agree,Somewhat agree
2021_624,2021,,,Somewhat agree,Somewhat agree
2021_625,2021,,,Somewhat agree,Neither agree nor disagree
2021_626,2021,,,Strongly disagree,Somewhat disagree
2021_627,2021,,,Strongly agree,Neither agree nor disagree
2021_628,2021,,,Somewhat agree,Somewhat agree
2021_629,2021,,,Strongly agree,Strongly agree
2021_630,2021,,,Strongly agree,Strongly agree
2021_631,2021,,,Somewhat agree,Neither agree nor disagree
2021_632,2021,,,Somewhat disagree,Somewhat disagree
2021_633,2021,,,Somewhat disagree,Neither agree nor disagree
2021_634,2021,,,Somewhat agree,Somewhat agree
2021_635,2021,,,Neither agree nor disagree,Somewhat agree
2021_636,2021,,,Strongly agree,Strongly agree
2021_637,2021,,,Somewhat agree,Somewhat agree
2021_638,2021,,,Neither agree nor disagree,Somewhat disagree
2021_639,2021,,,Strongly agree,Strongly agree
2021_640,2021,,,Strongly agree,Somewhat agree
2021_641,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_642,2021,,,Somewhat disagree,Somewhat disagree
2021_643,2021,,,Neither agree nor disagree,Somewhat disagree
2021_644,2021,,,Neither agree nor disagree,Somewhat disagree
2021_645,2021,,,Strongly disagree,Somewhat agree
2021_646,2021,,,Strongly agree,Strongly agree
2021_647,2021,,,Strongly agree,Somewhat disagree
2021_648,2021,,,Strongly agree,Strongly agree
2021_649,2021,,,Neither agree nor disagree,Somewhat agree
2021_650,2021,,,Strongly agree,Strongly agree
2021_651,2021,,,Somewhat agree,Somewhat agree
2021_652,2021,,,Strongly agree,Strongly agree
2021_653,2021,,,Neither agree nor disagree,Somewhat agree
2021_654,2021,,,Somewhat agree,Somewhat agree
2021_655,2021,,,Somewhat agree,Somewhat agree
2021_656,2021,,,Strongly agree,Somewhat agree
2021_657,2021,,,Strongly disagree,Strongly disagree
2021_658,2021,,,Strongly disagree,Strongly disagree
2021_659,2021,,,Somewhat agree,Somewhat disagree
2021_660,2021,,,Neither agree nor disagree,Somewhat disagree
2021_661,2021,,,Strongly agree,Strongly agree
2021_662,2021,,,Somewhat agree,Strongly agree
2021_663,2021,,,Somewhat agree,Somewhat agree
2021_664,2021,,,Strongly agree,Strongly agree
2021_665,2021,,,Somewhat agree,Somewhat disagree
2021_666,2021,,,Neither agree nor disagree,Somewhat disagree
2021_667,2021,,,Somewhat agree,Somewhat agree
2021_668,2021,,,Neither agree nor disagree,Strongly agree
2021_669,2021,,,Strongly agree,Strongly agree
2021_670,2021,,,Neither agree nor disagree,Somewhat disagree
2021_671,2021,,,Neither agree nor disagree,Somewhat disagree
2021_672,2021,,,Somewhat disagree,Somewhat disagree
2021_673,2021,,,Somewhat disagree,Strongly disagree
2021_674,2021,,,Strongly agree,Strongly agree
2021_675,2021,,,Strongly agree,Strongly agree
2021_676,2021,,,Strongly agree,Strongly agree
2021_677,2021,,,Strongly agree,Somewhat agree
2021_678,2021,,,Somewhat agree,Somewhat agree
2021_679,2021,,,Strongly agree,Somewhat agree
2021_680,2021,,,Neither agree nor disagree,Somewhat disagree
2021_681,2021,,,Somewhat disagree,Neither agree nor disagree
2021_682,2021,,,Somewhat disagree,Somewhat disagree
2021_683,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_684,2021,,,Somewhat disagree,Somewhat agree
2021_685,2021,,,Somewhat agree,Somewhat disagree
2021_686,2021,,,Strongly disagree,Somewhat agree
